target,pred,prob,entropy,free_energy,accept_entropy,accept_free_energy
1,1,0.9487784504890442,0.20209641754627228,0.09299924522638321,True,True
1,1,0.9398185610771179,0.22746646404266357,0.1075617365539074,True,True
1,1,0.9935091137886047,0.03916667029261589,0.01434537759050727,True,True
1,1,0.8775679469108582,0.371742844581604,0.20494946837425232,True,True
1,1,0.9156110882759094,0.2893598675727844,0.1460355505347252,True,True
1,1,0.9627779126167297,0.15901298820972443,0.06973511278629303,True,True
1,1,0.690660297870636,0.6185713410377502,0.4938214421272278,True,True
1,1,0.989857017993927,0.056657519191503525,0.02152627669274807,True,True
0,0,0.4554317593574524,0.6891692876815796,0.7455958962440491,True,True
1,1,0.9155398607254028,0.2895296812057495,0.14614731222391128,True,True
0,0,0.46537622809410095,0.6907476186752319,0.7643416166305542,False,True
0,0,0.4728001058101654,0.691666841506958,0.7785089492797852,False,False
0,0,0.4582133889198303,0.6896508932113647,0.7508132696151734,False,True
1,1,0.9507814645767212,0.19620779156684875,0.08971259593963624,True,True
0,0,0.47077903151512146,0.6914384365081787,0.7746369481086731,False,False
1,1,0.5190103650093079,0.6924241781234741,0.7943162322044373,False,False
1,1,0.6326454877853394,0.6575326919555664,0.589351600408554,True,True
1,1,0.9683391451835632,0.14046888053417206,0.060266672074794775,True,True
1,1,0.9834995269775391,0.0840875580906868,0.033455634117126466,True,True
1,1,0.7357715964317322,0.5774334073066711,0.42232221364974976,True,True
1,1,0.9563970565795898,0.17923010885715485,0.08042814284563066,True,True
1,1,0.8968921899795532,0.3318583369255066,0.17519127875566481,True,True
1,1,0.8488715887069702,0.42466145753860474,0.2487796485424042,True,True
0,0,0.45895132422447205,0.6897733807563782,0.7522007465362549,False,True
1,1,0.9195516705513,0.27986299991607666,0.13984163999557495,True,True
1,1,0.9892227053642273,0.05954352021217346,0.022744494117796422,True,True
1,1,0.9257376790046692,0.26452726125717163,0.13006981909275056,True,True
1,1,0.9403409957885742,0.2260282188653946,0.10671835243701935,True,True
0,0,0.4807266592979431,0.6924040913581848,0.7938056945800781,False,False
0,0,0.4904676377773285,0.6929654479026794,0.8128550767898559,False,False
0,0,0.46791180968284607,0.6910865306854248,0.7691634058952331,False,True
1,1,0.9861912727355957,0.07284817844629288,0.02847458999603987,True,True
1,1,0.9695349931716919,0.13635487854480743,0.058209686726331714,True,True
0,0,0.45580893754959106,0.6892364025115967,0.7463021636009216,True,True
1,1,0.5580565333366394,0.6863908171653748,0.7205731511116028,True,True
1,1,0.9485769271850586,0.20268425345420837,0.09332923963665962,True,True
1,1,0.5581167936325073,0.6863768100738525,0.7204624056816101,True,True
1,1,0.7276926636695862,0.5855402946472168,0.43498454689979554,True,True
1,1,0.9847919344902039,0.07875171303749084,0.031075236946344377,True,True
1,1,0.9874569177627563,0.06738504022359848,0.02609941847622395,True,True
1,1,0.9608352780342102,0.16528043150901794,0.07300837934017182,True,True
0,0,0.4616488516330719,0.6902027130126953,0.7572847604751587,False,True
1,1,0.9841241836547852,0.08152196556329727,0.03230758085846901,True,True
1,1,0.9984323382377625,0.011690649203956127,0.003907021647319198,True,True
0,0,0.4585753381252289,0.6897112131118774,0.7514936208724976,False,True
1,0,0.4822109341621399,0.6925141215324402,0.8678764581680298,False,False
0,1,0.8561686277389526,0.4118580222129822,2.0214853405952455,True,False
1,1,0.9949081540107727,0.03196438029408455,0.01149772983044386,True,True
0,0,0.4544001519680023,0.6889827251434326,0.7436660766601563,True,True
1,1,0.9861711263656616,0.07293416559696198,0.028512215986847878,True,True
0,0,0.48201093077659607,0.6924998760223389,0.7963011860847473,False,False
1,1,0.9291807413101196,0.2557529807090759,0.12460259944200516,True,True
1,1,0.9611021280288696,0.1644255518913269,0.07255971282720566,True,True
1,1,0.8837559819221497,0.3593740463256836,0.19544910341501237,True,True
1,1,0.7798670530319214,0.5270761847496033,0.35404705703258516,True,True
1,1,0.9412636756896973,0.22347621619701385,0.10522721335291862,True,True
0,1,0.9773712158203125,0.10810068249702454,3.8101526319980623,True,False
0,1,0.5936685800552368,0.675495445728302,1.0356852173805238,True,False
1,1,0.9334502220153809,0.2446214258670807,0.11779192388057709,True,True
1,1,0.9684492349624634,0.14009211957454681,0.06007763892412186,True,True
0,0,0.4675443768501282,0.691038966178894,0.7684634923934937,False,True
1,1,0.796615481376648,0.5050587058067322,0.3283949226140976,True,True
1,1,0.9771297574043274,0.10900861024856567,0.04493754617869854,True,True
0,1,0.9557051658630371,0.18136100471019745,3.1531592935323713,True,False
1,1,0.8339015245437622,0.4496455788612366,0.2715690702199936,True,True
1,1,0.9266656637191772,0.2621796727180481,0.1285983771085739,True,True
1,1,0.9021154642105103,0.32040977478027344,0.1670947104692459,True,True
1,1,0.9615859985351562,0.16287055611610413,0.07174538597464561,True,True
1,1,0.9424875974655151,0.22006721794605255,0.10324596166610718,True,True
0,0,0.46975430846214294,0.6913164854049683,0.7726781487464904,False,False
0,1,0.7763880491256714,0.5314415693283081,1.6041313409805298,True,False
0,0,0.458991140127182,0.6897799968719482,0.7522756814956665,False,True
0,0,0.45265549421310425,0.6886574029922485,0.7404083490371705,True,True
0,1,0.619827151298523,0.6641486883163452,1.0999589681625366,True,False
1,1,0.9550312161445618,0.18342575430870056,0.08269640132784845,True,True
0,0,0.4639795422554016,0.6905499696731567,0.7616929531097412,False,True
0,1,0.8293350338935852,0.4569390118122101,1.8594407379627227,True,False
1,1,0.9146009683609009,0.291761577129364,0.14761972576379775,True,True
1,1,0.9842929840087891,0.08082441240549088,0.03199656158685685,True,True
1,1,0.9935501217842102,0.038960233330726624,0.01426281537860632,True,True
1,1,0.9082478284835815,0.3065730631351471,0.15755260735750198,True,True
0,1,0.8228511810302734,0.4670424461364746,1.824173593521118,True,False
0,0,0.45417481660842896,0.6889413595199585,0.7432448029518127,True,True
0,0,0.46683812141418457,0.690946102142334,0.7671194314956665,False,True
0,0,0.4540861248970032,0.68892502784729,0.7430790543556214,True,True
0,0,0.4564298689365387,0.68934565782547,0.7474656224250793,False,True
1,1,0.947144627571106,0.20683839917182922,0.0956711545586586,True,True
0,0,0.4625453054904938,0.6903388500213623,0.7589785337448121,False,True
1,1,0.968381404876709,0.14032430946826935,0.060194116085767746,True,True
1,1,0.9777323603630066,0.10673776268959045,0.04386685974895954,True,True
1,1,0.6035503149032593,0.6715458631515503,0.6392350196838379,True,True
1,1,0.8409191370010376,0.4381425976753235,0.26088829934597013,True,True
0,1,0.5291406512260437,0.6914478540420532,0.8914853930473328,False,False
1,1,0.787712812423706,0.5169712901115417,0.34201596975326537,True,True
1,1,0.9913606643676758,0.049651093780994415,0.018607089482247832,True,True
1,1,0.5480619668960571,0.6885201930999756,0.7390709757804871,True,True
0,0,0.47024717926979065,0.6913756132125854,0.77361980676651,False,False
1,1,0.7672125101089478,0.5426226258277893,0.37351598739624026,True,True
1,1,0.8104782104492188,0.48552876710891724,0.3072365790605545,True,True
1,1,0.9851329922676086,0.07732538133859634,0.030443705804646018,True,True
1,1,0.9867734909057617,0.07035033404827118,0.02738482523709536,True,True
0,0,0.47031623125076294,0.6913838386535645,0.7737518668174743,False,False
0,0,0.45819634199142456,0.6896480321884155,0.7507812261581421,False,True
1,1,0.9302492141723633,0.2529938220977783,0.12290152311325073,True,True
1,1,0.9726861119270325,0.12527723610401154,0.05274929441511631,True,True
0,0,0.47387710213661194,0.691781759262085,0.7805767297744751,False,False
1,1,0.7963932752609253,0.5053619146347046,0.3287345290184021,True,True
1,1,0.9786034822463989,0.10342544317245483,0.04231382980942726,True,True
0,1,0.8230827450752258,0.4666866362094879,1.8254105150699615,True,False
1,1,0.984592616558075,0.07958167046308517,0.031443644873797895,True,True
0,1,0.9970020055770874,0.02041126973927021,5.813893846049905,True,False
0,0,0.4647384583950043,0.6906583309173584,0.7631314873695374,False,True
1,1,0.7409740686416626,0.572035551071167,0.4141967475414276,True,True
1,1,0.9452966451644897,0.21213771402835846,0.0986840344965458,True,True
0,1,0.9494848251342773,0.20002934336662292,3.025487369298935,True,False
0,0,0.4579823613166809,0.6896120309829712,0.7503791451454163,False,True
1,1,0.9865673780441284,0.07123751193284988,0.0277711583301425,True,True
1,0,0.4876454472541809,0.6928418874740601,0.85673508644104,False,False
1,1,0.9952415227890015,0.030194643884897232,0.010808763466775418,True,True
0,1,0.6466584205627441,0.6494907140731812,1.1702181816101074,True,False
1,1,0.959187388420105,0.17051811516284943,0.0757724478840828,True,True
0,1,0.5300158262252808,0.6913442015647888,0.8933251023292541,False,False
1,1,0.8849750757217407,0.3568938970565796,0.19357457458972932,True,True
0,0,0.4547814428806305,0.689052164554596,0.7443789482116699,True,True
1,1,0.9958059191703796,0.027143999934196472,0.009631700441241266,True,True
1,1,0.9722639918327332,0.12678200006484985,0.05348431430757046,True,True
1,1,0.7072373628616333,0.6046068072319031,0.46731029748916625,True,True
0,1,0.5553220510482788,0.687013566493988,0.9478076696395874,True,False
1,1,0.9726463556289673,0.1254192441701889,0.05281856991350651,True,True
0,1,0.5328815579414368,0.690983235836029,0.8993690609931946,False,False
1,1,0.9756438136100769,0.11453960835933685,0.04756562560796738,True,True
0,0,0.4618907868862152,0.6902397274971008,0.7577417612075805,False,True
1,1,0.9647945165634155,0.15239538252353668,0.06631921157240868,True,True
1,1,0.57444828748703,0.6820207834243774,0.6907493472099304,True,True
1,1,0.8505560159683228,0.42174339294433594,0.24621368944644928,True,True
0,0,0.4687078893184662,0.6911875009536743,0.7706808686256409,False,False
1,1,0.9945951700210571,0.033605899661779404,0.0121406689286232,True,True
1,1,0.9191881418228149,0.2807477116584778,0.14041399210691452,True,True
1,1,0.957889199256897,0.17459531128406525,0.07794222757220268,True,True
1,1,0.9457759857177734,0.21076956391334534,0.09790345206856728,True,True
0,0,0.45237913727760315,0.6886047720909119,0.7398929715156555,True,True
0,1,0.9296642541885376,0.25450652837753296,2.7053765177726747,True,False
0,0,0.46691814064979553,0.6909567713737488,0.7672715902328491,False,True
1,1,0.9830490350723267,0.08592285215854645,0.03428084775805473,True,True
1,1,0.9830950498580933,0.08573595434427261,0.03419665992259979,True,True
1,1,0.8049785494804382,0.4934227466583252,0.3156241923570633,True,True
1,1,0.9521931409835815,0.19200631976127625,0.0873886488378048,True,True
1,1,0.9648865461349487,0.15209057927131653,0.06616286858916283,True,True
0,0,0.4581218659877777,0.6896355152130127,0.7506413340568543,False,True
1,1,0.973789393901825,0.12131236493587494,0.050822699442505836,True,True
1,1,0.9801687002182007,0.0973818227648735,0.03950694315135479,True,True
1,1,0.9351884722709656,0.24000629782676697,0.11500845104455948,True,True
0,1,0.800366222858429,0.49989429116249084,1.7112495243549346,True,False
0,1,0.6098929643630981,0.6687959432601929,1.0750933170318604,True,False
1,1,0.9556673169136047,0.18147723376750946,0.08164086863398552,True,True
1,1,0.9749673008918762,0.11702661216259003,0.048756667971611024,True,True
0,1,0.6651841402053833,0.637536883354187,1.2216820001602173,True,False
1,1,0.9575235247612,0.1757361888885498,0.07855222672224045,True,True
0,0,0.4586642384529114,0.6897259950637817,0.7516607880592346,False,True
1,1,0.9507228136062622,0.19638141989707947,0.08980901241302491,True,True
0,0,0.47827523946762085,0.6922029256820679,0.7890556812286377,False,False
1,1,0.9020004272460938,0.3206652104854584,0.16727332919836047,True,True
1,1,0.6920300722122192,0.6174666881561279,0.4916191935539246,True,True
1,1,0.8509522676467896,0.4210537075996399,0.24560998678207396,True,True
1,1,0.9538095593452454,0.18714162707328796,0.08471957445144654,True,True
0,0,0.45077913999557495,0.6882939338684082,0.7369133949279785,True,True
1,1,0.807813286781311,0.4893782138824463,0.3112999677658081,True,True
1,1,0.8649651408195496,0.3958469033241272,0.22423544824123381,True,True
1,1,0.9559831619262695,0.18050618469715118,0.0811162143945694,True,True
1,1,0.9973081350326538,0.01861739531159401,0.006418973626568914,True,True
0,1,0.6205836534500122,0.6637777090072632,1.1018766403198241,True,False
1,1,0.7135025858879089,0.5989856719970703,0.4573663413524628,True,True
0,0,0.4661390781402588,0.6908522844314575,0.7657903790473938,False,True
1,1,0.979533851146698,0.09984777122735977,0.04064803719520569,True,True
1,1,0.9818457365036011,0.09076617658138275,0.036474309861660004,True,True
0,0,0.4492725431919098,0.687991738319397,0.7341135263442993,True,True
1,1,0.6627678275108337,0.6391825079917908,0.5391670525074005,True,True
0,1,0.8246029019355774,0.4643416106700897,1.8335710704326629,True,False
0,0,0.4611720144748688,0.6901289224624634,0.7563846349716187,False,True
1,1,0.9367529153823853,0.2358100563287735,0.1124977394938469,True,True
1,1,0.9163643717765808,0.28756025433540344,0.14485325515270234,True,True
1,1,0.9114469289779663,0.29917728900909424,0.15255736708641052,True,True
1,1,0.8991347551345825,0.32697996497154236,0.17171835601329805,True,True
1,1,0.9276396632194519,0.25970205664634705,0.12705232948064804,True,True
0,0,0.4713710844516754,0.6915070414543152,0.7757699251174927,False,False
1,1,0.9820405840873718,0.08998756855726242,0.03612015694379807,True,True
1,1,0.9250127077102661,0.2663525342941284,0.13121830970048903,True,True
1,1,0.5102275013923645,0.692937970161438,0.8114861845970154,False,False
0,1,0.6256043314933777,0.661253809928894,1.1146929025650025,True,False
1,1,0.8722460865974426,0.3820945620536804,0.21310259997844697,True,True
1,1,0.8586274981498718,0.4074471592903137,0.23390953540802,True,True
1,1,0.9704371690750122,0.13321921229362488,0.05665246210992336,True,True
1,1,0.9740161895751953,0.12049148231744766,0.050425649434328076,True,True
0,0,0.458585262298584,0.6897128820419312,0.7515122532844544,False,True
1,1,0.9950141906738281,0.03140392154455185,0.011279064044356347,True,True
0,0,0.4703748822212219,0.691390872001648,0.7738640189170838,False,False
1,1,0.9941835403442383,0.035737186670303345,0.01298087825998664,True,True
1,1,0.953249454498291,0.18883390724658966,0.08564543426036836,True,True
1,0,0.4699249267578125,0.6913371086120605,0.8934497475624085,False,False
1,1,0.9355918765068054,0.2389281690120697,0.11436156332492828,True,True
